,image,class,location
13064,2336.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2336.jpg
13065,2341.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2341.jpg
13066,2343.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2343.jpg
13067,2344.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2344.jpg
13068,2348.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2348.jpg
13069,2350.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2350.jpg
13070,2353.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2353.jpg
13071,2361.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2361.jpg
13072,2366.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2366.jpg
13073,2374.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2374.jpg
13074,2375.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2375.jpg
13075,2389.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2389.jpg
13076,2393.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2393.jpg
13077,2397.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2397.jpg
13078,2405.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2405.jpg
13079,241.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/241.jpg
13080,2417.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2417.jpg
13081,2421.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2421.jpg
13082,243.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/243.jpg
13083,2431.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2431.jpg
13084,2434.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2434.jpg
13085,2437.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2437.jpg
13086,2443.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2443.jpg
13087,2446.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2446.jpg
13088,2450.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2450.jpg
13089,2453.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2453.jpg
13090,2454.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2454.jpg
13091,2470.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2470.jpg
13092,2472.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2472.jpg
13093,2480.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2480.jpg
13094,249.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/249.jpg
13095,250.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/250.jpg
13096,2503.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2503.jpg
13097,2519.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2519.jpg
13098,2523.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2523.jpg
13099,2527.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2527.jpg
13100,2540.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2540.jpg
13101,2541.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2541.jpg
13102,2560.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2560.jpg
13103,2562.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2562.jpg
13104,259.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/259.jpg
13105,26.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/26.jpg
13106,260.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/260.jpg
13107,2603.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2603.jpg
13108,262.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/262.jpg
13109,2627.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2627.jpg
13110,2652.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2652.jpg
13111,2654.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2654.jpg
13112,2657.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2657.jpg
13113,2666.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2666.jpg
13114,2667.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2667.jpg
13115,2673.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2673.jpg
13116,2675.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2675.jpg
13117,2683.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2683.jpg
13118,2692.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2692.jpg
13119,2695.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2695.jpg
13120,2703.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2703.jpg
13121,2709.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2709.jpg
13122,2714.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2714.jpg
13123,2725.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2725.jpg
13124,2727.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2727.jpg
13125,2729.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2729.jpg
13126,2736.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2736.jpg
13127,2742.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2742.jpg
13128,2751.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2751.jpg
13129,2754.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2754.jpg
13130,2757.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2757.jpg
13131,2764.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2764.jpg
13132,2776.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2776.jpg
13133,2782.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2782.jpg
13134,2785.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2785.jpg
13135,2786.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2786.jpg
13136,2788.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2788.jpg
13137,2804.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2804.jpg
13138,2810.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2810.jpg
13139,2818.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2818.jpg
13140,2836.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2836.jpg
13141,2842.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2842.jpg
13142,2848.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2848.jpg
13143,2855.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2855.jpg
13144,2858.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2858.jpg
13145,2868.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2868.jpg
13146,2876.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2876.jpg
13147,2877.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2877.jpg
13148,2881.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2881.jpg
13149,2884.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2884.jpg
13150,2890.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2890.jpg
13151,29.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/29.jpg
13152,2913.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2913.jpg
13153,2916.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2916.jpg
13154,2925.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2925.jpg
13155,2926.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2926.jpg
13156,2935.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2935.jpg
13157,2939.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2939.jpg
13158,2946.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2946.jpg
13159,2957.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2957.jpg
13160,2962.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2962.jpg
13161,2964.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2964.jpg
13162,2965.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2965.jpg
13163,2981.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2981.jpg
13164,2987.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2987.jpg
13165,2988.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2988.jpg
13166,2990.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2990.jpg
13167,2994.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/2994.jpg
13168,3007.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3007.jpg
13169,3014.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3014.jpg
13170,3015.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3015.jpg
13171,3016.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3016.jpg
13172,3021.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3021.jpg
13173,3023.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3023.jpg
13174,3033.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3033.jpg
13175,3038.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3038.jpg
13176,3054.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3054.jpg
13177,3060.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3060.jpg
13178,3069.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3069.jpg
13179,3073.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3073.jpg
13180,3075.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3075.jpg
13181,3079.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3079.jpg
13182,3098.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3098.jpg
13183,31.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/31.jpg
13184,3109.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3109.jpg
13185,3115.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3115.jpg
13186,3116.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3116.jpg
13187,3117.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3117.jpg
13188,312.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/312.jpg
13189,3123.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3123.jpg
13190,3132.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3132.jpg
13191,3137.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3137.jpg
13192,3181.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3181.jpg
13193,3182.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3182.jpg
13194,3184.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3184.jpg
13195,3202.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3202.jpg
13196,3204.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3204.jpg
13197,3205.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3205.jpg
13198,3217.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3217.jpg
13199,3222.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3222.jpg
13200,3226.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3226.jpg
13201,3229.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3229.jpg
13202,3230.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3230.jpg
13203,3244.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3244.jpg
13204,3247.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3247.jpg
13205,3249.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3249.jpg
13206,3261.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3261.jpg
13207,3273.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3273.jpg
13208,3274.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3274.jpg
13209,3278.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3278.jpg
13210,3281.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3281.jpg
13211,3282.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3282.jpg
13212,3290.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3290.jpg
13213,3298.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3298.jpg
13214,33.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/33.jpg
13215,330.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/330.jpg
13216,3303.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3303.jpg
13217,3314.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3314.jpg
13218,3319.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3319.jpg
13219,3320.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3320.jpg
13220,3332.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3332.jpg
13221,3340.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3340.jpg
13222,3343.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3343.jpg
13223,3347.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3347.jpg
13224,3352.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3352.jpg
13225,3357.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3357.jpg
13226,3360.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3360.jpg
13227,3378.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3378.jpg
13228,338.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/338.jpg
13229,3383.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3383.jpg
13230,3392.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3392.jpg
13231,340.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/340.jpg
13232,3400.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3400.jpg
13233,3410.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3410.jpg
13234,3412.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3412.jpg
13235,342.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/342.jpg
13236,3434.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3434.jpg
13237,3438.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3438.jpg
13238,3440.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3440.jpg
13239,3447.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3447.jpg
13240,3453.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3453.jpg
13241,3454.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3454.jpg
13242,3461.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3461.jpg
13243,3462.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3462.jpg
13244,3473.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3473.jpg
13245,3475.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3475.jpg
13246,3489.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3489.jpg
13247,349.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/349.jpg
13248,3492.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3492.jpg
13249,3493.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3493.jpg
13250,35.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/35.jpg
13251,3500.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3500.jpg
13252,3501.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3501.jpg
13253,3503.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3503.jpg
13254,3505.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3505.jpg
13255,3516.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3516.jpg
13256,3529.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3529.jpg
13257,3534.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3534.jpg
13258,3539.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3539.jpg
13259,3543.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3543.jpg
13260,3545.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3545.jpg
13261,3546.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3546.jpg
13262,3547.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3547.jpg
13263,3556.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3556.jpg
13264,356.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/356.jpg
13265,3563.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3563.jpg
13266,3566.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3566.jpg
13267,3571.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3571.jpg
13268,358.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/358.jpg
13269,3588.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3588.jpg
13270,36.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/36.jpg
13271,3614.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3614.jpg
13272,3616.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3616.jpg
13273,3619.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3619.jpg
13274,3621.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3621.jpg
13275,3626.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3626.jpg
13276,3634.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3634.jpg
13277,3636.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3636.jpg
13278,3643.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3643.jpg
13279,3653.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3653.jpg
13280,3660.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3660.jpg
13281,3661.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3661.jpg
13282,3665.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3665.jpg
13283,3679.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3679.jpg
13284,3682.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3682.jpg
13285,3684.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3684.jpg
13286,3697.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3697.jpg
13287,37.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/37.jpg
13288,370.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/370.jpg
13289,3704.jpg,5,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/street/3704.jpg
